neutrons,muons,gamma,integration_time.s.,V_in.Volt.,temperature_in..C.,temperature_ext..C.,ur...,pressure.hPa.,N_jung,fi,fp,Nc,Nc_SGF,SM
661,3286,0,3618,12.5,11.2,0,0,1010,152.473,1.0055662339448017,1.0094899930082268,670.9870823634773,671.174977476725,0.20935268475656907
667,3235,0,3618,12.5,13.6,0,0,1009.9,153.207,1.0007486628435107,1.0087230720804075,673.3220031310987,671.6542808978361,0.20876949497657823
632,3430,0,3608,12.6,18.5,0,0,1010,153.115,1.001349968247825,1.0094899930082268,638.8589521854202,672.0495593916804,0.20828994393842296
683,3445,0,3615,13.1,23.8,0,0,1010.3,153.335,0.999913264344512,1.0117942560539506,690.995537735082,672.3630805515771,0.20791047831074644
666,3293,0,3616,13.5,27,0,0,1010.3,153.504,0.9988124113265177,1.0117942560539506,673.0547119966072,672.5971119708516,0.2076277378625557
644,3251,0,3617,14,29.7,0,0,1010.1,153.714,0.9974478602356699,1.0102574970174942,648.9453910745203,672.7539212428268,0.20743853802218437
708,3315,0,3618,14.4,27.3,0,0,1010,154.117,0.9948396373421865,1.0094899930082268,711.0307062497684,672.8357759608269,0.20733985372206454
657,3393,0,3608,14,28,0,0,1010.3,152.532,1.0051772768223437,1.0117942560539506,668.1904149181531,672.8449437181747,0.20732880438962564
671,3205,0,3609,14.1,28.1,0,0,1009.3,152.963,1.0023450140770367,1.0041337664409247,675.3537662274243,672.783692108194,0.2074026399601583
676,3492,0,3608,13.9,28.8,0,0,1008.8,152.363,1.0062922125992908,1.0003252987998221,680.4748213758642,672.6542887242086,0.207558727801184
665,3317,0,3616,14.3,27.5,0,0,1007.9,151.918,1.0092398556343931,0.9935064209038562,666.7863740752256,672.4590011595418,0.2077945404498939
670,3559,0,3618,14.3,27.4,0,0,1007.4,151.947,1.009047236130136,0.9897382605434581,669.1240797167286,669.1922185365822,0.2117851819341899
684,3363,0,3609,12.9,22.8,0,0,1007,151.319,1.0132349565372871,0.9867340249831195,683.8586903316613,669.3257549008756,0.21162033733880803
651,3452,0,3611,13.3,20.8,0,0,1007.4,149.957,1.0224377680819552,0.9897382605434581,658.7767015400859,669.1585473977926,0.21182677081884352
652,3562,0,3617,12.7,19.9,0,0,1006.8,150.954,1.0156849132071077,0.9852353285629731,652.4490057853989,667.9709787520324,0.21329964787405178
660,3223,0,3618,12.8,19.4,0,0,1007.3,151.223,1.0138781824740002,0.9889863452294565,661.789707607278,667.4122058163568,0.21399676046666008
716,3438,0,3609,13.1,19,0,0,1007.1,150.709,1.0173360608076873,0.9874842278830991,719.2959731850879,668.6214421990712,0.21249145251034568
669,3380,0,3609,12.9,18.4,0,0,1006.8,151.132,1.0144886614897293,0.9852353285629731,668.6722366468574,668.7458285932361,0.21233730701323947
708,3303,0,3612,12.8,17.8,0,0,1007.5,151.031,1.0151670874738679,0.9904907475303066,711.9036339968302,668.8778821787872,0.2121738013268679
676,3264,0,3610,12.5,17.4,0,0,1007.5,150.719,1.017268561948167,0.9904907475303066,681.1342864934691,669.5392965614113,0.21135703732451755
676,3436,0,3612,12.9,16.9,0,0,1007.4,151.475,1.012191453297678,0.9897382605434581,677.2199152268879,668.5764218603601,0.21254727570979717
669,3468,0,3612,12.7,15.7,0,0,1007,150.898,1.0160618456723467,0.9867340249831195,670.7278895954627,668.1910124066885,0.21302586061330733
683,3299,0,3613,13,15.3,0,0,1006.3,151.007,1.015328431054625,0.9814985387117539,680.639122661154,668.2903305665131,0.21290241250511566
644,3302,0,3615,12.4,15,0,0,1005.7,150.959,1.015651272122005,0.9770330943261475,639.0572389215271,667.5443239582603,0.21383169488447148
634,3379,0,3615,12.7,14.4,0,0,1005.6,150.335,1.0198669663635598,0.9762908312701483,631.265411150412,666.5368567683288,0.2150941436729872
647,3480,0,3616,12.8,17.8,0,0,1006.4,151.054,1.0150125146521491,0.9822447611297757,645.0529990738568,666.8011383352191,0.21476213976305905
664,3325,0,3616,12.7,23.8,0,0,1006.8,151.327,1.0131813912141638,0.9852353285629731,662.8194749755398,665.4508198996903,0.21646475628279596
682,3345,0,3619,13.7,27.3,0,0,1006.6,150.309,1.0200433798925264,0.983738908430969,684.3572382618183,664.9891781361263,0.21705044022076525
610,3391,0,3610,13.7,28.7,0,0,1006.7,150.593,1.0181197026971092,0.9844868341771601,611.4185201822178,663.1740223631792,0.21937133165143874
621,3342,0,3609,14.1,29,0,0,1006.8,150.399,1.0194329775348623,0.9852353285629731,623.7208398176533,662.5618909166432,0.22016055248464445
664,3438,0,3616,14.3,29,0,0,1006.8,150.988,1.0154561977658207,0.9852353285629731,664.3076449096849,663.5682315597799,0.21886483211481317
705,3539,0,3615,13,27.3,0,0,1007,151.783,1.0101375014874245,0.9867340249831195,702.6996150535001,662.4483917488084,0.22030725250610725
624,3526,0,3610,14,28.9,0,0,1006.3,152.324,1.0065498568069755,0.9814985387117539,616.4665812842607,664.1441602592699,0.21812730763878524
674,3426,0,3616,13.8,28.4,0,0,1005.6,152.155,1.0076678412688755,0.9762908312701483,663.0656133432991,663.0200274556129,0.21956956466599942
703,3435,0,3616,13,27.5,0,0,1005.2,152.109,1.0079725748526764,0.9733274138198379,689.7043996563231,663.1539680273468,0.21939713511908804
663,3491,0,3613,14.2,27.9,0,0,1004.4,151.358,1.0129738790699252,0.9674275369442706,649.7259608540033,663.2656259058318,0.219253512595291
749,3695,0,3617,13.2,24.7,0,0,1004.5,151.803,1.010004416172709,0.9681630613362142,732.4088766761245,664.3202198143368,0.21790242876213162
651,3477,0,3617,13.2,21,0,0,1004.9,151.924,1.0091999972898669,0.9711107552673344,638.0092765011543,665.4644962288052,0.21644743325595917
668,3419,0,3615,13.1,19.4,0,0,1005.4,151.16,1.0143007435053304,0.9748079964465783,660.4839816812315,667.5098953398831,0.21387469504461348
713,3549,0,3619,13.1,17.9,0,0,1005.8,151.026,1.0152006964911058,0.9777759217164882,707.7514620747727,667.1967441947858,0.2142662705724948
651,3475,0,3611,13,17.2,0,0,1005.8,150.624,1.0179101629771203,0.9777759217164882,647.932519137027,668.583537744983,0.21253845120457188
662,3447,0,3612,12.7,16.5,0,0,1005.7,151.426,1.0125189887355261,0.9770330943261475,654.8931391359033,668.2651220534615,0.21293373774121263
692,3376,0,3614,12.9,15.2,0,0,1005.8,151.559,1.0116304567083825,0.9777759217164882,684.4903483532013,668.8395833553801,0.21222120706407965
705,3558,0,3614,12.7,14.3,0,0,1006.1,152.254,1.0070126261921903,0.9800077941857702,695.7505568708389,668.6708221605943,0.21243024305724498
648,3450,0,3615,13.1,15,0,0,1006.3,153.074,1.0016181741397348,0.9814985387117539,637.0402297239045,670.7434580228775,0.20987933445272886
681,3317,0,3615,12.8,13.9,0,0,1005.5,152.166,1.0075949974913303,0.9755491321197605,669.394687650329,670.0774277628434,0.21069518685522987
679,3256,0,3617,12.6,11.6,0,0,1005.5,152.15,1.0077009555587628,0.9755491321197605,667.4989571968594,671.5270780199685,0.2089240864334409
686,3373,0,3619,12.7,11.3,0,0,1005.4,153.575,0.9983506455364856,0.9748079964465783,667.6153320732268,670.8310114279074,0.2097723565445296
685,3451,0,3610,12.8,14.7,0,0,1005.2,153.211,1.000722535511587,0.9733274138198379,667.2110140468959,671.6403325684374,0.20878644017143877
675,3256,0,3617,12.6,18.4,0,0,1004.8,153.493,0.9988839907244353,0.9703729914790816,654.2707811983877,670.9912978101511,0.20957667154166454
674,3237,0,3614,13.6,22.4,0,0,1004.4,153.847,0.9965855713030852,0.9674275369442706,649.8197947803612,669.9556061471899,0.21084480657368318
723,3359,0,3609,14.1,25.6,0,0,1004.3,152.733,1.0038544413339996,0.9666925713384994,701.6126703161988,670.1113282224402,0.21065357250231134
706,3581,0,3619,13.9,27.6,0,0,1003.7,153.429,0.9993006562531578,0.9622944884631477,678.9047887639944,669.6577290181845,0.21121117122440355
724,3567,0,3613,13.9,28.2,0,0,1002.8,153.504,0.9988124113265177,0.9557348536876753,691.1302796716225,669.8260024864397,0.21100411847632913
746,3631,0,3619,14.3,27.7,0,0,1002.4,154.042,0.9953240050652793,0.9528338315203329,707.490275471483,667.756405759761,0.21356703278678682
678,3549,0,3619,14,27.2,0,0,1001.1,153.797,0.9969095651297863,0.9434661856368802,637.6932151601101,664.6960411303592,0.21742330155455922
730,3364,0,3610,13.4,26,0,0,1000.7,154.309,0.9936018015039029,0.9406024035867542,682.2464971729711,665.4579095504516,0.21645577602457453
704,3523,0,3616,13.3,26.4,0,0,999.4,154.586,0.9918213834905214,0.9313550091907484,650.3114208704224,666.2553127834876,0.2154484895809199
771,3597,0,3619,13.1,24.5,0,0,998.3,153.922,0.9960999752359361,0.9236013368227808,709.3194361962651,662.883723724628,0.21974519946761678
745,3521,0,3618,13,22.3,0,0,997.4,154.26,0.993917414678243,0.9173054601235694,679.2357741902094,662.8972228378467,0.21972779777981552
761,3447,0,3613,13.1,20.3,0,0,996.7,154.352,0.9933249999239774,0.9124383530597311,689.7306963345891,663.5642221495193,0.21886997670983738
707,3616,0,3618,13.1,16,0,0,997,153.835,0.9966633106137468,0.9145210859179255,644.4090164737461,660.3412112408423,0.22305180268227048
693,3348,0,3611,12.6,14.7,0,0,998.6,154.163,0.9945427916443358,0.925709550320847,638.0158279765471,661.9976255152565,0.22089101083135051
674,3481,0,3614,12.8,13,0,0,997.1,153.627,0.9980127216457116,0.9152163861238344,615.6299799804751,661.364905177585,0.22171347431302
733,3330,0,3617,12.7,11.7,0,0,996.5,153.716,0.9974348824342667,0.911052500278017,666.0884933900802,661.2853021382542,0.2218172038770531
650,3343,0,3619,12.6,10.6,0,0,996.2,152.905,1.0027252240820492,0.9089776667863816,592.4456424990693,661.474263486389,0.22157106411207417
706,3448,0,3619,13.1,9.9,0,0,996.3,151.751,1.010350510957198,0.9096687523924046,648.8735078797127,662.5861314394176,0.22012923595896516
741,3421,0,3611,12.6,9.3,0,0,996.3,151.817,1.0099112773158851,0.9096687523924046,680.7453861622541,661.1006337112821,0.22205806259295724
723,3445,0,3610,12.7,9.5,0,0,996.1,152.053,1.00834380372808,0.9082871062058834,662.1708834217904,661.69348428788,0.22128591094096833
689,3314,0,3610,12.8,9.5,0,0,995.8,151.761,1.0102839358482467,0.9062185706303791,630.8057262856347,662.8525635875246,0.21978537412409696
768,3422,0,3623,12.7,8.5,0,0,996.4,153.221,1.0006572231499975,0.9103603634231252,699.6162611165238,661.5811436328954,0.22143198499237118
683,3555,0,3611,12.3,7.9,0,0,997.1,152.866,1.0029810447598926,0.9152163861238344,626.9562213137901,660.534389456405,0.22279852380163506
755,3501,0,3613,12.7,12.3,0,0,997.5,152.909,1.0026989934422812,0.9180028772582056,694.9628235579602,660.188081824451,0.22325281423659207
716,3478,0,3611,12.8,20.2,0,0,997.7,153.158,1.0010688334155955,0.9193993026460747,658.993502937601,659.2642001483038,0.22447013200282553
727,3503,0,3615,13.4,19.4,0,0,998.2,154.423,0.9928682928596502,0.9228996664753019,666.1630524748715,658.1500873862456,0.22594855561240398
724,3330,0,3610,14.1,23.6,0,0,998.8,154.405,0.9929840380056718,0.9271176987590317,666.523867183475,656.7003689969318,0.22788965094009253
680,3449,0,3611,14.2,24.9,0,0,999.4,153.645,0.9978958012839061,0.9313550091907484,631.9887721598035,654.6317270739369,0.2306939318058744
717,3425,0,3619,13.9,25.7,0,0,999.6,154.079,0.9950849913892597,0.9327717452513559,665.5101966536702,656.9495688373074,0.22755457992999978
718,3564,0,3616,13.4,24.4,0,0,1000,154.072,0.9951302013880897,0.935611685879542,668.4978097902775,658.0172252911389,0.2261256317961855
716,3451,0,3620,13.2,24.6,0,0,1000.2,153.684,0.9976425677901782,0.9370348970085217,669.3353449445802,659.0604235970834,0.22473968521381463
760,3521,0,3612,13,25,0,0,1000.3,153.696,0.997564675647159,0.9377473142144948,710.9523324609665,660.14739723339,0.22330625644138216
660,3467,0,3610,14,25.3,0,0,1000.5,153.969,0.9957959094899996,0.9391737739668718,617.2487655948877,659.7206685194637,0.22386770663295583
693,3518,0,3615,13.3,20.5,0,0,1001.4,154.121,0.9948138176385162,0.94561974266222,651.915901258883,659.8389742471936,0.2237118841065041
741,3411,0,3616,13.2,18.4,0,0,1003,153.37,0.9996850778396411,0.9571886752897895,709.0534414049434,660.3503189524181,0.22303985380106248
660,3413,0,3611,12.7,16,0,0,1003.7,152.835,1.0031844825351899,0.9622944884631477,637.136872980543,663.4666413764442,0.21899522917913464
656,3350,0,3612,13.2,15,0,0,1004.4,152.462,1.005638784669398,0.9674275369442706,638.2110200454746,664.7407708673308,0.21736635841436908
752,3338,0,3615,12.5,14.3,0,0,1005.4,152.866,1.0029810447598926,0.9748079964465783,735.2408849226476,666.6471277449621,0.21495554327078478
672,3538,0,3616,12.9,14,0,0,1007.2,153.354,0.9997893787463369,0.9882350011539961,663.9540484813416,667.3433651603306,0.21408282703264614
648,3540,0,3617,12.5,13.3,0,0,1008.6,152.818,1.0032960802278903,0.9988059593361628,649.3595713338289,666.2259311672348,0.21548550780267614
636,3444,0,3619,12.9,12,0,0,1010.3,152.599,1.004735944457472,1.0117942560539506,646.5487325401151,665.6111000176858,0.21626183995914847
669,3518,0,3619,12.6,9.9,0,0,1012.1,152.708,1.0040187834839416,1.025730709477083,688.9715895054604,664.7291734519684,0.21738112081959285
572,3298,0,3619,12.5,8.7,0,0,1013.5,152.515,1.0052893183507574,1.0367027519805205,596.1305080421272,663.0678133405801,0.21950802888712015
658,3455,0,3611,12.6,7.1,0,0,1014.1,153.596,0.9982141487295616,1.0414409113225722,684.0443327081841,663.9983005862205,0.21831381794349236
619,3284,0,3612,12.3,5.8,0,0,1014.1,153.407,0.999443965322741,1.0414409113225722,644.2934752841061,665.6805287821738,0.21617401116046023
610,3469,0,3613,12.7,4.3,0,0,1014.5,153.34,0.9998806598947813,1.044611708863318,637.1370973231624,666.0967511086992,0.2156483509297035
630,3344,0,3614,12.8,4.1,0,0,1015.4,154.228,0.9941236376550675,1.0517813451551046,658.7284390238996,667.8044547728028,0.21350712397157973
651,3408,0,3615,12.4,10.8,0,0,1016.3,154.711,0.9910200334059358,1.0590001898600465,683.2182526993291,668.665490888891,0.21243685051020422
625,3281,0,3612,12.7,17.7,0,0,1017,154.489,0.9924441247484659,1.0646490836043643,660.3779549637435,668.2696384176551,0.21292812511124928
645,3274,0,3617,14.2,21.7,0,0,1017.7,155.051,0.9888468980417138,1.0703281095439736,682.6619570010694,669.0780499899686,0.21192623534853317
654,3301,0,3618,14.1,24.3,0,0,1018.4,155.359,0.9868865040857996,1.0760374284093164,694.5001376563771,669.8671216608288,0.21095355879426564
653,3302,0,3611,14.1,26.7,0,0,1019,154.874,0.9899770160793017,1.0809553634529676,698.788990292634,670.498058583254,0.2101795123985758
676,3456,0,3615,13.8,26,0,0,1018.9,155.102,0.9885217494827001,1.0801341494775816,721.789603003489,671.2335895005401,0.20928126863888757
588,3326,0,3613,13.4,24.3,0,0,1018.9,154.88,0.9899386646969638,1.0801341494775816,628.7287358849276,672.0563303417676,0.20828174044272502
609,3364,0,3615,13.2,24.2,0,0,1018.6,155.216,0.9877957194378527,1.0776742489689817,648.2939041386974,672.4292838442614,0.20783045142678455
623,3438,0,3613,14.2,26.9,0,0,1018.2,154.574,0.9918983812818827,1.074403093927005,663.930283689606,673.5419234288217,0.20649074490092603
649,3510,0,3613,14.2,27.1,0,0,1017.9,154.968,0.9893765189475618,1.0719562453402145,688.3088516727412,675.9230468868894,0.20365664139266854
641,3470,0,3610,14.1,26,0,0,1017.4,155.411,0.9865562951674318,1.067890541337922,675.3153812443842,678.3701369950443,0.20078992304825863
666,3405,0,3610,13.3,21.1,0,0,1017.5,154.592,0.9917828890774797,1.068702446634272,705.9072528580149,678.2696688309178,0.20090671775914506
624,3358,0,3618,12.7,16.8,0,0,1017.9,154.169,0.9945040856998861,1.0719562453402145,665.2244761857881,679.2778873616563,0.19973812145768338
590,3520,0,3611,12.7,14,0,0,1018.3,152.861,1.0030138517232372,1.0752199506446236,636.2916974459824,680.589913566426,0.19822882482399992
621,3317,0,3614,12.7,11.4,0,0,1018.5,152.338,1.0064573539646429,1.0768555276932577,673.0454914677047,680.8069162704264,0.19798043057907794
619,3331,0,3617,13.1,9,0,0,1018.4,152.928,1.0025744166422483,1.0760374284093164,667.7819025879985,680.7555446710714,0.19803920203265307
616,3234,0,3619,13.1,8.3,0,0,1018.3,152.688,1.0041502959516515,1.0752199506446236,665.084377898198,682.3735963083913,0.19619742109962443
671,3258,0,3610,12.8,7.3,0,0,1018.4,153.363,0.9997307068084593,1.0760374284093164,721.826679092378,683.4867797926655,0.19494142729783517
633,3283,0,3611,12.6,6.2,0,0,1017.9,152.466,1.0056124013764758,1.0719562453402145,682.356588731804,683.6946162593938,0.19470792134318768
690,3214,0,3612,12.4,7.2,0,0,1018.4,152.505,1.005355236800536,1.0760374284093164,746.4419059148348,685.26114719009,0.1929578801614334
653,3370,0,3614,13.2,9.8,0,0,1018.2,153.034,1.0018799769218982,1.074403093927005,702.9041843573077,686.0340830181975,0.19210083195946934
621,3445,0,3611,12.9,10.2,0,0,1017.5,153.076,1.001605087592214,1.068702446634272,664.729458563774,685.8550898981239,0.1922989278679755
623,3338,0,3610,12.8,9.2,0,0,1017.8,152.805,1.0033814363945273,1.0711418680963072,669.5778886381081,686.996199106459,0.19103989273338604
650,3370,0,3611,12.5,8.8,0,0,1017.7,153.072,1.0016312610292264,1.0703281095439736,696.8481611504129,685.5405746641418,0.1926475571721276
572,3372,0,3610,12.7,10.7,0,0,1018,153.195,1.0008270530256584,1.072771241746079,614.1326508159154,684.4163943854883,0.1938994107233278
657,3342,0,3611,12.8,19.9,0,0,1018.3,152.766,1.0036375920575635,1.0752199506446236,708.9891735635752,683.3333427168444,0.1951140151360451
632,3175,0,3615,13.2,23.6,0,0,1018.6,153.003,1.002082968231118,1.0776742489689817,682.5088144420254,682.1643044907247,0.19643456982535196
660,3458,0,3616,13.9,27.4,0,0,1018.9,153.334,0.9999197854896223,1.0801341494775816,712.8313546501219,679.9556820481421,0.19895681078048028
632,3322,0,3615,14.3,28.7,0,0,1018.6,152.728,1.0038873054598092,1.0776742489689817,683.7377307112854,679.3242430569272,0.19968457631259695
652,3212,0,3618,13.9,27.9,0,0,1018.5,154.218,0.9941880998863023,1.0768555276932577,698.0292120059827,678.9412520090087,0.20012745182846417
652,3480,0,3610,13.9,25.8,0,0,1018.2,153.751,0.9972078255638386,1.074403093927005,698.5548688442541,678.3911246921217,0.20076553442388212
618,3381,0,3612,14.1,25.4,0,0,1017.4,153.967,0.9958088446762341,1.067890541337922,657.1903749580238,678.7964458972302,0.2002951878883216
659,3374,0,3615,14.1,25.9,0,0,1016.9,153.091,1.0015069493847826,1.0638402576936024,702.1272079250754,677.3759946540646,0.2019490002801883
644,3323,0,3615,14.3,25.4,0,0,1016.5,153.564,0.9984221587628986,1.0606110941257234,681.9558261239457,676.1582301904788,0.20337912514873835
600,3500,0,3613,14.1,24,0,0,1016.2,153.187,1.0008793199701393,1.0581956554775438,635.4756888298319,674.2559593015561,0.20563618484829466
634,3392,0,3617,12.9,20.2,0,0,1016.3,152.697,1.004091111077924,1.0590001898600465,674.1529173881064,674.3407525868807,0.2055349721438222
626,3348,0,3612,13.2,17.2,0,0,1016.3,153.074,1.0016181741397348,1.0590001898600465,664.0068616998639,672.5090335757365,0.20773409635831755
610,3387,0,3610,13.3,15.5,0,0,1016.8,152.982,1.0022205252138536,1.0630320462570029,649.8894467884991,671.0672546932896,0.20948401312981502
652,3308,0,3614,12.9,14.3,0,0,1017.2,152.751,1.003736148295368,1.0662685807174421,697.8045115040165,668.8353979499931,0.2122263884406279
620,3477,0,3614,13.1,14.7,0,0,1017.5,152.981,1.0022270764883596,1.068702446634272,664.0711678102587,666.7140549812871,0.21487147251316552
620,3336,0,3616,13,15,0,0,1017.5,152.771,1.003604744279122,1.068702446634272,664.9840043122135,665.245269064545,0.21672531045587246
659,3368,0,3615,12.7,15,0,0,1017.8,152.408,1.0059950946686904,1.0711418680963072,710.1143234344348,663.8826363036767,0.2184618500139639
616,3446,0,3615,12.7,15,0,0,1017.7,152.449,1.00572453993313,1.0703281095439736,663.09643125794355,662.6725252999698,0.22001766551957755
628,3289,0,3617,12.8,14.8,0,0,1017.3,152.338,1.0064573539646429,1.0670792528551785,674.453010095892,663.5309871475494,0.21891262698960565
575,3255,0,3617,13.2,14.8,0,0,1017.2,153.039,1.001847244089845,1.0662685807174421,614.2369874545318,663.1545428884434,0.21939639540862074
633,3335,0,3616,12.7,14.6,0,0,1017,152.744,1.0037821478307871,1.0646490836043643,676.4717458421542,662.863677096744,0.21977104452773924
570,3469,0,3617,12.9,14.5,0,0,1016.5,153.752,0.9972013397436504,1.0606110941257234,602.8563982852157,662.016592207131,0.22086641171928056
592,3161,0,3617,12.6,14.7,0,0,1016.4,153.239,1.000539682380241,1.059805335921089,627.7433581589237,659.6827091178403,0.22391773077703034
633,3336,0,3617,12.7,17.1,0,0,1016.5,153.803,0.9968706747479942,1.0606110941257234,669.2658974303195,658.0954752581276,0.22602132175572978
604,3518,0,3616,13.3,20.3,0,0,1016.6,153.418,0.9993723056503523,1.0614174649393548,640.6937363931729,657.6858588129758,0.22656798865798675
612,3182,0,3612,13.6,25.6,0,0,1016.7,153.288,1.0002198501400354,1.0622244488277437,650.2242831611994,654.7166120551435,0.23057805307076923
635,3291,0,3611,14.2,26.7,0,0,1017.1,153.706,0.9974997748185872,1.0654585244564665,674.8745952721571,654.2582981244237,0.23120453729730875
651,3257,0,3611,14,27.5,0,0,1016.7,154.001,0.995588992203075,1.0622244488277437,688.4578684947239,654.014570375693,0.23153852604915504
622,3445,0,3611,13.9,27.3,0,0,1016.5,154.077,0.9950979081126045,1.0606110941257234,656.4661900351983,653.9634395756466,0.2316086656630547
627,3345,0,3610,14.2,27.3,0,0,1016,153.953,0.9958994003901565,1.0565884198897109,659.7643701897458,653.6998907361649,0.23197059747677506
645,3420,0,3618,14.2,26.9,0,0,1015.1,154.187,0.9943879859408753,1.049386015401727,673.0554658827491,653.9220455890727,0.23166546726003157
649,3364,0,3620,14.3,27.7,0,0,1014.2,154.557,0.992007481953362,1.0422327072595217,671.0028156561318,655.3439931192189,0.2297237515137788
619,3574,0,3620,14.3,27.3,0,0,1013.4,154.314,0.9935696073477829,1.0359151572129364,637.1081121025602,656.0512206358842,0.22876524822111582
625,3448,0,3619,14.2,26.1,0,0,1012.3,154.658,0.9913596476630098,1.027291005680193,636.5092808990594,656.7178843372232,0.22786608086692725
658,3413,0,3633,13.2,22,0,0,1011.9,154.527,0.9922000711090344,1.0241727831226595,668.6492748233942,657.5752714479131,0.22671584545624932
609,3542,0,3612,13.3,19.7,0,0,1012.5,154.585,0.9918277995165491,1.0288536753369002,621.4514171918522,657.0671212034247,0.22739672382950893
655,3313,0,3619,13.1,18.4,0,0,1012.7,154.231,0.9941043006157372,1.0304187220575967,670.9451123862408,658.8773148543689,0.22498222594429823
678,3375,0,3611,12.6,17.5,0,0,1012.3,153.689,0.9976101112523718,1.027291005680193,694.8387364473908,659.5697041559908,0.22406673059979254
670,3500,0,3612,13,17,0,0,1012.7,153.805,0.996857711961677,1.0304187220575967,688.2111692539834,659.9881439015097,0.22351559264642762
634,3189,0,3614,12.8,16.3,0,0,1013,154.065,0.9951754154951855,1.0327707570448719,651.6176346386604,661.6125417285601,0.2213911473375882
641,3332,0,3614,12.7,14.8,0,0,1012.9,153.609,0.9981296694091215,1.0319861494581661,660.2658922780154,662.3120097377413,0.22048368080273167
631,3492,0,3614,12.8,13.2,0,0,1012.7,153.781,0.9970132876510476,1.0304187220575967,648.2522705313122,663.2847447840194,0.21922893153786754
623,3390,0,3617,12.7,13,0,0,1012,154.411,0.9929454532919659,1.0249514502938781,634.0401097441169,663.9557740760544,0.21836823154620918
609,3368,0,3618,12.9,12.2,0,0,1011.5,154.566,0.991949719784854,1.021064025567608,616.8221019929078,664.4078205083499,0.21779063827829512
610,3324,0,3618,12.7,11.4,0,0,1010.6,153.967,0.9958088446762341,1.0141037788132146,616.0106425406922,665.1209841076936,0.21688303009355225
675,3218,0,3620,12.8,10.4,0,0,1010.4,153.325,0.9999784796234519,1.0125635119687726,683.4656618239834,663.7581714097126,0.21862127658824074
672,3291,0,3620,12.7,10.9,0,0,1009.8,154.286,0.9937499214981641,1.0079567337910624,673.1134536526944,665.7415528282513,0.2160968487850554
692,3487,0,3610,12.5,13.1,0,0,1009.7,154.248,0.9939947382673731,1.0071909776975558,692.7906323251251,663.8752189267419,0.21847134709174507
674,3275,0,3619,13.2,16.8,0,0,1009.6,153.686,0.9976295849216308,1.006425803357585,676.7230654527233,662.4984703771856,0.22024251071225812
672,3444,0,3618,13.2,19.7,0,0,1008.8,153.998,0.9956083870457133,1.0003252987998221,669.2664768781234,662.7026975910735,0.21997871615536566
680,3456,0,3612,13.8,21.8,0,0,1008.3,154.423,0.9928682928596502,0.9965312758734162,672.8085285272277,661.2285041845316,0.22189125136990484
692,3544,0,3617,13.7,24.4,0,0,1007.8,153.9,0.996242367695034,0.9927516428759496,684.4027030844547,660.9689082979446,0.22223005708465995
669,3481,0,3620,14.3,25.9,0,0,1007.2,154.086,0.9950397854981358,0.9882350011539961,657.8498730483449,659.6431032543452,0.22396993875704796
708,3312,0,3617,14.3,25.9,0,0,1005.6,153.602,0.9981751564970882,0.9762908312701483,689.9525513291447,660.6910506304207,0.2225933718738414
